"X","trialNum","rt","subject","condition","Focal1","Focal2","Focal3","ParticipantNum","InducerL","InducerR","ConcurrentL","ConcurrentR","choice","DataSet"
74,75,3651,"2fgfNXCWoW","Pitch-Size-Color-9","Pitch","Size","Color","9","Size-Squares-H","Size-Squares-L","Pitch-Tone-H","Pitch-Tone-L",1,"Pilot"
75,76,3842,"2fgfNXCWoW","Pitch-Size-Color-9","Pitch","Size","Color","9","Affect-EB-L","Affect-EB-H","Size-Triangles-L","Size-Triangles-H",0,"Pilot"
76,77,3462,"2fgfNXCWoW","Pitch-Size-Color-9","Pitch","Size","Color","9","Size-Diamonds-H","Size-Diamonds-L","Amp-Tone-H","Amp-Tone-L",0,"Pilot"
77,78,4025,"2fgfNXCWoW","Pitch-Size-Color-9","Pitch","Size","Color","9","Pitch-Pulse-H","Pitch-Pulse-L","Color-RY-L","Color-RY-H",0,"Pilot"
78,79,2034,"2fgfNXCWoW","Pitch-Size-Color-9","Pitch","Size","Color","9","Brightness-Triangles-L","Brightness-Triangles-H","Color-RY-H","Color-RY-L",1,"Pilot"
79,80,3701,"2fgfNXCWoW","Pitch-Size-Color-9","Pitch","Size","Color","9","Color-RG-L","Color-RG-H","Noise-Hum-L","Noise-Hum-H",0,"Pilot"
80,81,3861,"2fgfNXCWoW","Pitch-Size-Color-9","Pitch","Size","Color","9","Pitch-Pulse-H","Pitch-Pulse-L","Size-Circles-L","Size-Circles-H",0,"Pilot"
81,82,2482,"2fgfNXCWoW","Pitch-Size-Color-9","Pitch","Size","Color","9","Size-Diamonds-L","Size-Diamonds-H","Speed-SP4-H","Speed-SP4-L",0,"Pilot"
82,83,4103,"2fgfNXCWoW","Pitch-Size-Color-9","Pitch","Size","Color","9","Speed-SP4-L","Speed-SP4-H","Pitch-Tone-L","Pitch-Tone-H",0,"Pilot"
83,84,2128,"2fgfNXCWoW","Pitch-Size-Color-9","Pitch","Size","Color","9","Color-YB-L","Color-YB-H","Size-Squares-L","Size-Squares-H",1,"Pilot"
84,85,3621,"2fgfNXCWoW","Pitch-Size-Color-9","Pitch","Size","Color","9","Pitch-Hum-H","Pitch-Hum-L","Affect-EB-H","Affect-EB-L",1,"Pilot"
85,86,3630,"2fgfNXCWoW","Pitch-Size-Color-9","Pitch","Size","Color","9","Color-RY-H","Color-RY-L","Pitch-Tone-H","Pitch-Tone-L",1,"Pilot"
86,87,5132,"2fgfNXCWoW","Pitch-Size-Color-9","Pitch","Size","Color","9","Size-Squares-L","Size-Squares-H","Pitch-Pulse-L","Pitch-Pulse-H",1,"Pilot"
87,88,5595,"2fgfNXCWoW","Pitch-Size-Color-9","Pitch","Size","Color","9","Speed-SP4-L","Speed-SP4-H","Pitch-Pulse-H","Pitch-Pulse-L",0,"Pilot"
88,89,1541,"2fgfNXCWoW","Pitch-Size-Color-9","Pitch","Size","Color","9","Color-RY-H","Color-RY-L","Size-Circles-H","Size-Circles-L",0,"Pilot"
89,90,5638,"2fgfNXCWoW","Pitch-Size-Color-9","Pitch","Size","Color","9","Pitch-Piano-L","Pitch-Piano-H","Amp-Tone-L","Amp-Tone-H",0,"Pilot"
90,91,2296,"2fgfNXCWoW","Pitch-Size-Color-9","Pitch","Size","Color","9","Color-RG-H","Color-RG-L","Affect-EB-H","Affect-EB-L",1,"Pilot"
91,92,2937,"2fgfNXCWoW","Pitch-Size-Color-9","Pitch","Size","Color","9","Size-Diamonds-H","Size-Diamonds-L","Shape-BK2-H","Shape-BK2-L",1,"Pilot"
92,93,5565,"2fgfNXCWoW","Pitch-Size-Color-9","Pitch","Size","Color","9","Pitch-Hum-H","Pitch-Hum-L","Color-RY-H","Color-RY-L",0,"Pilot"
93,94,2481,"2fgfNXCWoW","Pitch-Size-Color-9","Pitch","Size","Color","9","Size-Squares-L","Size-Squares-H","Speed-SP4-H","Speed-SP4-L",0,"Pilot"
94,95,3687,"2fgfNXCWoW","Pitch-Size-Color-9","Pitch","Size","Color","9","Pitch-Piano-H","Pitch-Piano-L","Color-RY-L","Color-RY-H",1,"Pilot"
95,96,4478,"2fgfNXCWoW","Pitch-Size-Color-9","Pitch","Size","Color","9","Pitch-Piano-L","Pitch-Piano-H","Speed-SP4-H","Speed-SP4-L",0,"Pilot"
0,1,5001,"4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect","9","Affect-EB-L","Affect-EB-H","Shape-BK3-H","Shape-BK3-L",1,"Pilot"
1,2,8009,"4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect","9","Amp-Hum-L","Amp-Hum-H","Pitch-Tone-L","Pitch-Tone-H",0,"Pilot"
2,3,3981,"4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect","9","Brightness-Circles-L","Brightness-Circles-H","Affect-PD-H","Affect-PD-L",1,"Pilot"
3,4,5064,"4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect","9","Amp-Hum-H","Amp-Hum-L","Affect-EB-L","Affect-EB-H",1,"Pilot"
4,5,3829,"4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect","9","Color-RB-H","Color-RB-L","Brightness-Squares-L","Brightness-Squares-H",0,"Pilot"
5,6,7077,"4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect","9","Amp-Piano-H","Amp-Piano-L","Speed-SP2-H","Speed-SP2-L",0,"Pilot"
6,7,3758,"4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect","9","Color-RB-H","Color-RB-L","Brightness-Diamonds-H","Brightness-Diamonds-L",1,"Pilot"
7,8,4061,"4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect","9","Affect-HS-H","Affect-HS-L","Speed-SP2-H","Speed-SP2-L",0,"Pilot"
8,9,5732,"4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect","9","Affect-EB-L","Affect-EB-H","Amp-Hum-L","Amp-Hum-H",0,"Pilot"
9,10,4924,"4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect","9","Pitch-Tone-L","Pitch-Tone-H","Brightness-Squares-H","Brightness-Squares-L",1,"Pilot"
10,11,5669,"4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect","9","Color-RB-H","Color-RB-L","Amp-Tone-H","Amp-Tone-L",0,"Pilot"
11,12,4287,"4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect","9","Shape-BK3-L","Shape-BK3-H","Affect-SC-L","Affect-SC-H",0,"Pilot"
12,13,4686,"4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect","9","Amp-Hum-H","Amp-Hum-L","Size-Circles-H","Size-Circles-L",0,"Pilot"
13,14,3251,"4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect","9","Brightness-Triangles-H","Brightness-Triangles-L","Color-RB-H","Color-RB-L",0,"Pilot"
14,15,7663,"4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect","9","Pitch-Tone-L","Pitch-Tone-H","Amp-Tone-L","Amp-Tone-H",0,"Pilot"
15,16,8334,"4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect","9","Shape-BK3-L","Shape-BK3-H","Brightness-Squares-L","Brightness-Squares-H",0,"Pilot"
16,17,6559,"4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect","9","Affect-EB-H","Affect-EB-L","Noise-Hum-L","Noise-Hum-H",1,"Pilot"
17,18,5177,"4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect","9","Brightness-Circles-L","Brightness-Circles-H","Amp-Pulse-H","Amp-Pulse-L",1,"Pilot"
18,19,4046,"4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect","9","Brightness-Triangles-L","Brightness-Triangles-H","Speed-SP2-L","Speed-SP2-H",0,"Pilot"
19,20,3601,"4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect","9","Brightness-Triangles-H","Brightness-Triangles-L","Affect-EB-L","Affect-EB-H",1,"Pilot"
20,21,3885,"4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect","9","Affect-HS-L","Affect-HS-H","Color-RB-H","Color-RB-L",1,"Pilot"
21,22,3823,"4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect","9","Affect-EB-L","Affect-EB-H","Speed-SP2-H","Speed-SP2-L",1,"Pilot"
22,23,7667,"4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect","9","Brightness-Triangles-L","Brightness-Triangles-H","Noise-Hum-L","Noise-Hum-H",0,"Pilot"
23,24,3227,"4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect","9","Brightness-Triangles-H","Brightness-Triangles-L","Shape-BK3-H","Shape-BK3-L",0,"Pilot"
24,25,8959,"4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect","9","Brightness-Circles-H","Brightness-Circles-L","Speed-SP2-H","Speed-SP2-L",0,"Pilot"
25,26,2981,"4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect","9","Size-Circles-L","Size-Circles-H","Brightness-Diamonds-L","Brightness-Diamonds-H",0,"Pilot"
26,27,4072,"4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect","9","Affect-EB-L","Affect-EB-H","Brightness-Diamonds-H","Brightness-Diamonds-L",1,"Pilot"
27,28,4996,"4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect","9","Amp-Hum-L","Amp-Hum-H","Shape-BK3-L","Shape-BK3-H",0,"Pilot"
28,29,4268,"4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect","9","Shape-BK3-L","Shape-BK3-H","Affect-PD-H","Affect-PD-L",1,"Pilot"
29,30,6521,"4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect","9","Brightness-Circles-H","Brightness-Circles-L","Pitch-Tone-H","Pitch-Tone-L",0,"Pilot"
30,31,2971,"4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect","9","Affect-HS-L","Affect-HS-H","Size-Circles-L","Size-Circles-H",0,"Pilot"
31,32,5218,"4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect","9","Affect-HS-H","Affect-HS-L","Amp-Hum-L","Amp-Hum-H",1,"Pilot"
32,33,5904,"4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect","9","Affect-HS-H","Affect-HS-L","Shape-BK3-L","Shape-BK3-H",1,"Pilot"
33,34,5521,"4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect","9","Amp-Piano-L","Amp-Piano-H","Color-RB-L","Color-RB-H",0,"Pilot"
34,35,3155,"4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect","9","Size-Circles-L","Size-Circles-H","Affect-PD-L","Affect-PD-H",0,"Pilot"
35,36,6864,"4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect","9","Speed-SP2-H","Speed-SP2-L","Brightness-Diamonds-L","Brightness-Diamonds-H",1,"Pilot"
36,37,6901,"4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect","9","Speed-SP2-L","Speed-SP2-H","Brightness-Squares-H","Brightness-Squares-L",1,"Pilot"
37,38,4284,"4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect","9","Color-RB-H","Color-RB-L","Affect-SC-H","Affect-SC-L",0,"Pilot"
38,39,5592,"4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect","9","Brightness-Triangles-H","Brightness-Triangles-L","Amp-Hum-H","Amp-Hum-L",0,"Pilot"
39,40,8692,"4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect","9","Amp-Piano-L","Amp-Piano-H","Noise-Hum-H","Noise-Hum-L",1,"Pilot"
40,41,5067,"4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect","9","Amp-Hum-H","Amp-Hum-L","Color-RB-H","Color-RB-L",0,"Pilot"
41,42,4374,"4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect","9","Shape-BK3-L","Shape-BK3-H","Brightness-Diamonds-H","Brightness-Diamonds-L",1,"Pilot"
42,43,3713,"4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect","9","Affect-EB-H","Affect-EB-L","Brightness-Squares-L","Brightness-Squares-H",1,"Pilot"
43,44,4721,"4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect","9","Affect-EB-H","Affect-EB-L","Size-Circles-L","Size-Circles-H",1,"Pilot"
44,45,7037,"4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect","9","Amp-Hum-H","Amp-Hum-L","Affect-PD-H","Affect-PD-L",0,"Pilot"
45,46,5065,"4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect","9","Shape-BK3-L","Shape-BK3-H","Amp-Pulse-H","Amp-Pulse-L",1,"Pilot"
46,47,5961,"4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect","9","Size-Circles-L","Size-Circles-H","Affect-SC-H","Affect-SC-L",1,"Pilot"
47,48,4665,"4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect","9","Affect-HS-L","Affect-HS-H","Pitch-Tone-H","Pitch-Tone-L",1,"Pilot"
48,49,4735,"4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect","9","Size-Circles-H","Size-Circles-L","Amp-Tone-H","Amp-Tone-L",0,"Pilot"
49,50,9347,"4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect","9","Amp-Piano-H","Amp-Piano-L","Pitch-Tone-H","Pitch-Tone-L",0,"Pilot"
50,51,6078,"4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect","9","Speed-SP2-L","Speed-SP2-H","Amp-Pulse-H","Amp-Pulse-L",1,"Pilot"
51,52,2426,"4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect","9","Brightness-Circles-L","Brightness-Circles-H","Affect-EB-L","Affect-EB-H",0,"Pilot"
52,53,4687,"4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect","9","Shape-BK3-L","Shape-BK3-H","Amp-Tone-L","Amp-Tone-H",0,"Pilot"
53,54,5165,"4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect","9","Affect-EB-H","Affect-EB-L","Pitch-Tone-H","Pitch-Tone-L",0,"Pilot"
54,55,6101,"4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect","9","Amp-Hum-L","Amp-Hum-H","Brightness-Circles-H","Brightness-Circles-L",1,"Pilot"
55,56,3895,"4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect","9","Affect-EB-L","Affect-EB-H","Brightness-Circles-L","Brightness-Circles-H",0,"Pilot"
56,57,5472,"4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect","9","Color-RB-L","Color-RB-H","Amp-Pulse-L","Amp-Pulse-H",0,"Pilot"
57,58,4456,"4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect","9","Affect-EB-H","Affect-EB-L","Amp-Pulse-L","Amp-Pulse-H",1,"Pilot"
58,59,5236,"4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect","9","Amp-Piano-H","Amp-Piano-L","Shape-BK3-H","Shape-BK3-L",0,"Pilot"
59,60,4435,"4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect","9","Noise-Hum-H","Noise-Hum-L","Brightness-Diamonds-L","Brightness-Diamonds-H",1,"Pilot"
60,61,9544,"4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect","9","Amp-Hum-H","Amp-Hum-L","Noise-Hum-H","Noise-Hum-L",0,"Pilot"
61,62,3900,"4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect","9","Brightness-Circles-L","Brightness-Circles-H","Amp-Hum-L","Amp-Hum-H",0,"Pilot"
62,63,5665,"4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect","9","Amp-Piano-L","Amp-Piano-H","Size-Circles-L","Size-Circles-H",0,"Pilot"
63,64,4286,"4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect","9","Affect-EB-H","Affect-EB-L","Color-RB-L","Color-RB-H",1,"Pilot"
64,65,4409,"4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect","9","Amp-Hum-H","Amp-Hum-L","Brightness-Squares-L","Brightness-Squares-H",1,"Pilot"
65,66,4393,"4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect","9","Noise-Hum-H","Noise-Hum-L","Brightness-Squares-H","Brightness-Squares-L",0,"Pilot"
66,67,5911,"4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect","9","Noise-Hum-H","Noise-Hum-L","Affect-PD-L","Affect-PD-H",0,"Pilot"
67,68,4783,"4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect","9","Affect-EB-H","Affect-EB-L","Amp-Tone-H","Amp-Tone-L",0,"Pilot"
68,69,4497,"4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect","9","Size-Circles-H","Size-Circles-L","Amp-Pulse-L","Amp-Pulse-H",1,"Pilot"
69,70,3761,"4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect","9","Color-RB-L","Color-RB-H","Affect-PD-L","Affect-PD-H",0,"Pilot"
70,71,3480,"4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect","9","Brightness-Circles-L","Brightness-Circles-H","Shape-BK3-H","Shape-BK3-L",1,"Pilot"
71,72,12038,"4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect","9","Noise-Hum-H","Noise-Hum-L","Amp-Pulse-L","Amp-Pulse-H",1,"Pilot"
72,73,6833,"4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect","9","Affect-HS-L","Affect-HS-H","Noise-Hum-L","Noise-Hum-H",0,"Pilot"
73,74,3428,"4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect","9","Size-Circles-L","Size-Circles-H","Brightness-Squares-H","Brightness-Squares-L",1,"Pilot"
74,75,9808,"4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect","9","Pitch-Tone-H","Pitch-Tone-L","Amp-Pulse-H","Amp-Pulse-L",1,"Pilot"
75,76,3317,"4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect","9","Brightness-Circles-L","Brightness-Circles-H","Color-RB-L","Color-RB-H",1,"Pilot"
76,77,5147,"4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect","9","Pitch-Tone-L","Pitch-Tone-H","Brightness-Diamonds-L","Brightness-Diamonds-H",0,"Pilot"
77,78,5228,"4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect","9","Noise-Hum-L","Noise-Hum-H","Affect-SC-H","Affect-SC-L",1,"Pilot"
78,79,7054,"4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect","9","Brightness-Circles-H","Brightness-Circles-L","Noise-Hum-H","Noise-Hum-L",0,"Pilot"
79,80,8554,"4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect","9","Speed-SP2-L","Speed-SP2-H","Amp-Tone-L","Amp-Tone-H",0,"Pilot"
80,81,4048,"4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect","9","Brightness-Circles-H","Brightness-Circles-L","Size-Circles-L","Size-Circles-H",1,"Pilot"
81,82,6365,"4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect","9","Pitch-Tone-L","Pitch-Tone-H","Affect-PD-L","Affect-PD-H",0,"Pilot"
82,83,4398,"4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect","9","Speed-SP2-H","Speed-SP2-L","Affect-SC-L","Affect-SC-H",1,"Pilot"
83,84,2348,"4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect","9","Affect-HS-H","Affect-HS-L","Brightness-Circles-H","Brightness-Circles-L",0,"Pilot"
84,85,4671,"4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect","9","Pitch-Tone-H","Pitch-Tone-L","Affect-SC-H","Affect-SC-L",0,"Pilot"
85,86,4719,"4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect","9","Amp-Piano-H","Amp-Piano-L","Brightness-Circles-H","Brightness-Circles-L",0,"Pilot"
86,87,4094,"4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect","9","Speed-SP2-H","Speed-SP2-L","Affect-PD-H","Affect-PD-L",0,"Pilot"
87,88,7258,"4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect","9","Noise-Hum-H","Noise-Hum-L","Amp-Tone-H","Amp-Tone-L",0,"Pilot"
88,89,5064,"4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect","9","Amp-Piano-L","Amp-Piano-H","Affect-EB-L","Affect-EB-H",0,"Pilot"
89,90,4784,"4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect","9","Amp-Hum-H","Amp-Hum-L","Affect-SC-L","Affect-SC-H",1,"Pilot"
90,91,5140,"4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect","9","Amp-Hum-H","Amp-Hum-L","Brightness-Diamonds-H","Brightness-Diamonds-L",0,"Pilot"
91,92,5364,"4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect","9","Amp-Hum-L","Amp-Hum-H","Speed-SP2-L","Speed-SP2-H",0,"Pilot"
92,93,4912,"4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect","9","Brightness-Circles-H","Brightness-Circles-L","Amp-Tone-L","Amp-Tone-H",1,"Pilot"
93,94,3612,"4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect","9","Brightness-Triangles-L","Brightness-Triangles-H","Size-Circles-H","Size-Circles-L",1,"Pilot"
94,95,4300,"4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect","9","Brightness-Circles-L","Brightness-Circles-H","Affect-SC-L","Affect-SC-H",0,"Pilot"
95,96,4420,"4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect","9","Brightness-Triangles-L","Brightness-Triangles-H","Pitch-Tone-L","Pitch-Tone-H",0,"Pilot"
0,1,4604,"5eNXA6XYSE","Noise-Brightness-Color-6","Noise","Brightness","Color","6","Shape-BK4-H","Shape-BK4-L","Color-RB-L","Color-RB-H",0,"Pilot"
1,2,3948,"5eNXA6XYSE","Noise-Brightness-Color-6","Noise","Brightness","Color","6","Speed-SP2-L","Speed-SP2-H","Brightness-Squares-H","Brightness-Squares-L",0,"Pilot"
2,3,2263,"5eNXA6XYSE","Noise-Brightness-Color-6","Noise","Brightness","Color","6","Brightness-Triangles-H","Brightness-Triangles-L","Shape-BK4-L","Shape-BK4-H",1,"Pilot"
3,4,2660,"5eNXA6XYSE","Noise-Brightness-Color-6","Noise","Brightness","Color","6","Brightness-Triangles-H","Brightness-Triangles-L","Color-RY-L","Color-RY-H",1,"Pilot"
4,5,10267,"5eNXA6XYSE","Noise-Brightness-Color-6","Noise","Brightness","Color","6","Noise-Piano-H","Noise-Piano-L","Color-YB-L","Color-YB-H",0,"Pilot"
5,6,5767,"5eNXA6XYSE","Noise-Brightness-Color-6","Noise","Brightness","Color","6","Color-RY-H","Color-RY-L","Brightness-Diamonds-H","Brightness-Diamonds-L",1,"Pilot"
6,7,4209,"5eNXA6XYSE","Noise-Brightness-Color-6","Noise","Brightness","Color","6","Brightness-Diamonds-H","Brightness-Diamonds-L","Amp-Piano-H","Amp-Piano-L",1,"Pilot"
7,8,3602,"5eNXA6XYSE","Noise-Brightness-Color-6","Noise","Brightness","Color","6","Brightness-Diamonds-H","Brightness-Diamonds-L","Affect-HS-L","Affect-HS-H",1,"Pilot"
8,9,5454,"5eNXA6XYSE","Noise-Brightness-Color-6","Noise","Brightness","Color","6","Affect-HS-H","Affect-HS-L","Noise-Tone-L","Noise-Tone-H",0,"Pilot"
9,10,4474,"5eNXA6XYSE","Noise-Brightness-Color-6","Noise","Brightness","Color","6","Noise-Hum-H","Noise-Hum-L","Affect-HS-H","Affect-HS-L",1,"Pilot"
10,11,2796,"5eNXA6XYSE","Noise-Brightness-Color-6","Noise","Brightness","Color","6","Color-RY-L","Color-RY-H","Size-Triangles-H","Size-Triangles-L",1,"Pilot"
11,12,2316,"5eNXA6XYSE","Noise-Brightness-Color-6","Noise","Brightness","Color","6","Shape-BK4-L","Shape-BK4-H","Brightness-Circles-H","Brightness-Circles-L",1,"Pilot"
12,13,4698,"5eNXA6XYSE","Noise-Brightness-Color-6","Noise","Brightness","Color","6","Noise-Hum-H","Noise-Hum-L","Size-Triangles-H","Size-Triangles-L",1,"Pilot"
