"DataSet","Subject","Condition","Focal 1","Focal 2","Focal 3","TrialNum","Inducer","Concurrent","Comparison","Response"
"Main","NDlY1dCWvq","Brightness-Amp-Affect-13","Brightness","Amp","Affect",32,"Size","Affect HS","Affect HS-Size",1
"Main","NDlY1dCWvq","Brightness-Amp-Affect-13","Brightness","Amp","Affect",33,"Pitch","Brightness","Brightness-Pitch",0
"Main","NDlY1dCWvq","Brightness-Amp-Affect-13","Brightness","Amp","Affect",34,"Size","Brightness","Brightness-Size",1
"Main","NDlY1dCWvq","Brightness-Amp-Affect-13","Brightness","Amp","Affect",35,"Amp","Speed","Amp-Speed",1
"Main","NDlY1dCWvq","Brightness-Amp-Affect-13","Brightness","Amp","Affect",36,"Color YB","Amp","Amp-Color YB",1
"Main","NDlY1dCWvq","Brightness-Amp-Affect-13","Brightness","Amp","Affect",37,"Affect PD","Noise","Affect PD-Noise",0
"Main","NDlY1dCWvq","Brightness-Amp-Affect-13","Brightness","Amp","Affect",38,"Amp","Speed","Amp-Speed",1
"Main","NDlY1dCWvq","Brightness-Amp-Affect-13","Brightness","Amp","Affect",39,"Color YB","Brightness","Brightness-Color YB",1
"Main","NDlY1dCWvq","Brightness-Amp-Affect-13","Brightness","Amp","Affect",40,"Brightness","Noise","Brightness-Noise",0
"Main","NDlY1dCWvq","Brightness-Amp-Affect-13","Brightness","Amp","Affect",41,"Affect PD","Size","Affect PD-Size",1
"Main","NDlY1dCWvq","Brightness-Amp-Affect-13","Brightness","Amp","Affect",42,"Amp","Affect PD","Affect PD-Amp",1
"Main","NDlY1dCWvq","Brightness-Amp-Affect-13","Brightness","Amp","Affect",43,"Affect EB","Brightness","Affect EB-Brightness",1
"Main","NDlY1dCWvq","Brightness-Amp-Affect-13","Brightness","Amp","Affect",44,"Amp","Noise","Amp-Noise",0
"Main","NDlY1dCWvq","Brightness-Amp-Affect-13","Brightness","Amp","Affect",45,"Brightness","Speed","Brightness-Speed",1
"Main","NDlY1dCWvq","Brightness-Amp-Affect-13","Brightness","Amp","Affect",46,"Speed","Amp","Amp-Speed",1
"Main","NDlY1dCWvq","Brightness-Amp-Affect-13","Brightness","Amp","Affect",47,"Amp","Brightness","Amp-Brightness",1
"Main","NDlY1dCWvq","Brightness-Amp-Affect-13","Brightness","Amp","Affect",48,"Amp","Size","Amp-Size",1
"Main","NDlY1dCWvq","Brightness-Amp-Affect-13","Brightness","Amp","Affect",49,"Affect PD","Amp","Affect PD-Amp",1
"Main","NDlY1dCWvq","Brightness-Amp-Affect-13","Brightness","Amp","Affect",50,"Affect PD","Amp","Affect PD-Amp",1
"Main","NDlY1dCWvq","Brightness-Amp-Affect-13","Brightness","Amp","Affect",51,"Brightness","Affect SC","Affect SC-Brightness",1
"Main","NDlY1dCWvq","Brightness-Amp-Affect-13","Brightness","Amp","Affect",52,"Noise","Amp","Amp-Noise",0
"Main","NDlY1dCWvq","Brightness-Amp-Affect-13","Brightness","Amp","Affect",53,"Affect EB","Speed","Affect EB-Speed",1
"Main","NDlY1dCWvq","Brightness-Amp-Affect-13","Brightness","Amp","Affect",54,"Amp","Shape","Amp-Shape",0
"Main","NDlY1dCWvq","Brightness-Amp-Affect-13","Brightness","Amp","Affect",55,"Amp","Pitch","Amp-Pitch",0
"Main","NDlY1dCWvq","Brightness-Amp-Affect-13","Brightness","Amp","Affect",56,"Amp","Brightness","Amp-Brightness",1
"Main","NDlY1dCWvq","Brightness-Amp-Affect-13","Brightness","Amp","Affect",57,"Size","Amp","Amp-Size",1
"Main","NDlY1dCWvq","Brightness-Amp-Affect-13","Brightness","Amp","Affect",58,"Pitch","Amp","Amp-Pitch",0
"Main","NDlY1dCWvq","Brightness-Amp-Affect-13","Brightness","Amp","Affect",59,"Speed","Brightness","Brightness-Speed",1
"Main","NDlY1dCWvq","Brightness-Amp-Affect-13","Brightness","Amp","Affect",60,"Pitch","Brightness","Brightness-Pitch",0
"Main","NDlY1dCWvq","Brightness-Amp-Affect-13","Brightness","Amp","Affect",61,"Affect PD","Brightness","Affect PD-Brightness",0
"Main","NDlY1dCWvq","Brightness-Amp-Affect-13","Brightness","Amp","Affect",62,"Speed","Brightness","Brightness-Speed",1
"Main","NDlY1dCWvq","Brightness-Amp-Affect-13","Brightness","Amp","Affect",63,"Brightness","Color YB","Brightness-Color YB",1
"Main","NDlY1dCWvq","Brightness-Amp-Affect-13","Brightness","Amp","Affect",64,"Shape","Affect SC","Affect SC-Shape",0
"Main","NDlY1dCWvq","Brightness-Amp-Affect-13","Brightness","Amp","Affect",65,"Speed","Affect HS","Affect HS-Speed",1
"Main","NDlY1dCWvq","Brightness-Amp-Affect-13","Brightness","Amp","Affect",66,"Speed","Affect SC","Affect SC-Speed",1
"Main","NDlY1dCWvq","Brightness-Amp-Affect-13","Brightness","Amp","Affect",67,"Affect EB","Color YB","Affect EB-Color YB",1
"Main","NDlY1dCWvq","Brightness-Amp-Affect-13","Brightness","Amp","Affect",68,"Color YB","Amp","Amp-Color YB",1
"Main","NDlY1dCWvq","Brightness-Amp-Affect-13","Brightness","Amp","Affect",69,"Affect PD","Brightness","Affect PD-Brightness",1
"Main","NDlY1dCWvq","Brightness-Amp-Affect-13","Brightness","Amp","Affect",70,"Affect PD","Pitch","Affect PD-Pitch",1
"Main","NDlY1dCWvq","Brightness-Amp-Affect-13","Brightness","Amp","Affect",71,"Amp","Affect PD","Affect PD-Amp",0
"Main","NDlY1dCWvq","Brightness-Amp-Affect-13","Brightness","Amp","Affect",72,"Noise","Affect SC","Affect SC-Noise",0
"Main","NDlY1dCWvq","Brightness-Amp-Affect-13","Brightness","Amp","Affect",73,"Amp","Brightness","Amp-Brightness",1
"Main","NDlY1dCWvq","Brightness-Amp-Affect-13","Brightness","Amp","Affect",74,"Amp","Color YB","Amp-Color YB",1
"Main","NDlY1dCWvq","Brightness-Amp-Affect-13","Brightness","Amp","Affect",75,"Amp","Pitch","Amp-Pitch",0
"Main","NDlY1dCWvq","Brightness-Amp-Affect-13","Brightness","Amp","Affect",76,"Brightness","Noise","Brightness-Noise",0
"Main","NDlY1dCWvq","Brightness-Amp-Affect-13","Brightness","Amp","Affect",77,"Brightness","Pitch","Brightness-Pitch",0
"Main","NDlY1dCWvq","Brightness-Amp-Affect-13","Brightness","Amp","Affect",78,"Affect PD","Brightness","Affect PD-Brightness",1
"Main","NDlY1dCWvq","Brightness-Amp-Affect-13","Brightness","Amp","Affect",79,"Amp","Affect HS","Affect HS-Amp",1
"Main","NDlY1dCWvq","Brightness-Amp-Affect-13","Brightness","Amp","Affect",80,"Brightness","Affect PD","Affect PD-Brightness",1
"Main","NDlY1dCWvq","Brightness-Amp-Affect-13","Brightness","Amp","Affect",81,"Size","Brightness","Brightness-Size",1
"Main","NDlY1dCWvq","Brightness-Amp-Affect-13","Brightness","Amp","Affect",82,"Affect EB","Amp","Affect EB-Amp",1
"Main","NDlY1dCWvq","Brightness-Amp-Affect-13","Brightness","Amp","Affect",83,"Brightness","Size","Brightness-Size",1
"Main","NDlY1dCWvq","Brightness-Amp-Affect-13","Brightness","Amp","Affect",84,"Shape","Brightness","Brightness-Shape",0
"Main","NDlY1dCWvq","Brightness-Amp-Affect-13","Brightness","Amp","Affect",85,"Amp","Color YB","Amp-Color YB",1
"Main","NDlY1dCWvq","Brightness-Amp-Affect-13","Brightness","Amp","Affect",86,"Pitch","Amp","Amp-Pitch",0
"Main","NDlY1dCWvq","Brightness-Amp-Affect-13","Brightness","Amp","Affect",87,"Brightness","Amp","Amp-Brightness",1
"Main","NDlY1dCWvq","Brightness-Amp-Affect-13","Brightness","Amp","Affect",88,"Brightness","Shape","Brightness-Shape",0
"Main","NDlY1dCWvq","Brightness-Amp-Affect-13","Brightness","Amp","Affect",89,"Affect PD","Shape","Affect PD-Shape",1
"Main","NDlY1dCWvq","Brightness-Amp-Affect-13","Brightness","Amp","Affect",90,"Brightness","Shape","Brightness-Shape",0
"Main","NDlY1dCWvq","Brightness-Amp-Affect-13","Brightness","Amp","Affect",91,"Affect EB","Pitch","Affect EB-Pitch",0
"Main","NDlY1dCWvq","Brightness-Amp-Affect-13","Brightness","Amp","Affect",92,"Brightness","Amp","Amp-Brightness",1
"Main","NDlY1dCWvq","Brightness-Amp-Affect-13","Brightness","Amp","Affect",93,"Amp","Size","Amp-Size",1
"Main","NDlY1dCWvq","Brightness-Amp-Affect-13","Brightness","Amp","Affect",94,"Amp","Shape","Amp-Shape",0
"Main","NDlY1dCWvq","Brightness-Amp-Affect-13","Brightness","Amp","Affect",95,"Pitch","Affect HS","Affect HS-Pitch",0
"Main","NDlY1dCWvq","Brightness-Amp-Affect-13","Brightness","Amp","Affect",96,"Brightness","Color YB","Brightness-Color YB",1
"Main","O1eFdw1NbP","Noise-Brightness-Color-25","Noise","Brightness","Color",1,"Pitch","Noise","Noise-Pitch",1
"Main","O1eFdw1NbP","Noise-Brightness-Color-25","Noise","Brightness","Color",2,"Noise","Brightness","Brightness-Noise",0
"Main","O1eFdw1NbP","Noise-Brightness-Color-25","Noise","Brightness","Color",3,"Color RG","Pitch","Color RG-Pitch",1
"Main","O1eFdw1NbP","Noise-Brightness-Color-25","Noise","Brightness","Color",4,"Pitch","Color RB","Color RB-Pitch",1
"Main","O1eFdw1NbP","Noise-Brightness-Color-25","Noise","Brightness","Color",5,"Noise","Brightness","Brightness-Noise",0
"Main","O1eFdw1NbP","Noise-Brightness-Color-25","Noise","Brightness","Color",6,"Amp","Brightness","Amp-Brightness",1
"Main","O1eFdw1NbP","Noise-Brightness-Color-25","Noise","Brightness","Color",7,"Color YB","Speed","Color YB-Speed",1
"Main","O1eFdw1NbP","Noise-Brightness-Color-25","Noise","Brightness","Color",8,"Color YB","Brightness","Brightness-Color YB",1
"Main","O1eFdw1NbP","Noise-Brightness-Color-25","Noise","Brightness","Color",9,"Color RG","Size","Color RG-Size",0
"Main","O1eFdw1NbP","Noise-Brightness-Color-25","Noise","Brightness","Color",10,"Amp","Color RB","Amp-Color RB",1
"Main","O1eFdw1NbP","Noise-Brightness-Color-25","Noise","Brightness","Color",11,"Brightness","Speed","Brightness-Speed",1
"Main","O1eFdw1NbP","Noise-Brightness-Color-25","Noise","Brightness","Color",12,"Noise","Color RB","Color RB-Noise",0
"Main","O1eFdw1NbP","Noise-Brightness-Color-25","Noise","Brightness","Color",13,"Color YB","Brightness","Brightness-Color YB",1
"Main","O1eFdw1NbP","Noise-Brightness-Color-25","Noise","Brightness","Color",14,"Speed","Color RB","Color RB-Speed",1
"Main","O1eFdw1NbP","Noise-Brightness-Color-25","Noise","Brightness","Color",15,"Color YB","Shape","Color YB-Shape",1
"Main","O1eFdw1NbP","Noise-Brightness-Color-25","Noise","Brightness","Color",16,"Pitch","Brightness","Brightness-Pitch",0
"Main","O1eFdw1NbP","Noise-Brightness-Color-25","Noise","Brightness","Color",17,"Brightness","Amp","Amp-Brightness",1
"Main","O1eFdw1NbP","Noise-Brightness-Color-25","Noise","Brightness","Color",18,"Speed","Brightness","Brightness-Speed",1
"Main","O1eFdw1NbP","Noise-Brightness-Color-25","Noise","Brightness","Color",19,"Shape","Brightness","Brightness-Shape",1
"Main","O1eFdw1NbP","Noise-Brightness-Color-25","Noise","Brightness","Color",20,"Color RG","Affect EB","Affect EB-Color RG",0
"Main","O1eFdw1NbP","Noise-Brightness-Color-25","Noise","Brightness","Color",21,"Speed","Noise","Noise-Speed",1
"Main","O1eFdw1NbP","Noise-Brightness-Color-25","Noise","Brightness","Color",22,"Amp","Color RY","Amp-Color RY",0
"Main","O1eFdw1NbP","Noise-Brightness-Color-25","Noise","Brightness","Color",23,"Brightness","Noise","Brightness-Noise",0
"Main","O1eFdw1NbP","Noise-Brightness-Color-25","Noise","Brightness","Color",24,"Shape","Noise","Noise-Shape",1
"Main","O1eFdw1NbP","Noise-Brightness-Color-25","Noise","Brightness","Color",25,"Color RG","Noise","Color RG-Noise",1
"Main","O1eFdw1NbP","Noise-Brightness-Color-25","Noise","Brightness","Color",26,"Amp","Brightness","Amp-Brightness",1
"Main","O1eFdw1NbP","Noise-Brightness-Color-25","Noise","Brightness","Color",27,"Speed","Noise","Noise-Speed",0
"Main","O1eFdw1NbP","Noise-Brightness-Color-25","Noise","Brightness","Color",28,"Brightness","Size","Brightness-Size",1
"Main","O1eFdw1NbP","Noise-Brightness-Color-25","Noise","Brightness","Color",29,"Brightness","Noise","Brightness-Noise",0
"Main","O1eFdw1NbP","Noise-Brightness-Color-25","Noise","Brightness","Color",30,"Brightness","Color RY","Brightness-Color RY",0
"Main","O1eFdw1NbP","Noise-Brightness-Color-25","Noise","Brightness","Color",31,"Brightness","Color YB","Brightness-Color YB",1
"Main","O1eFdw1NbP","Noise-Brightness-Color-25","Noise","Brightness","Color",32,"Noise","Brightness","Brightness-Noise",0
"Main","O1eFdw1NbP","Noise-Brightness-Color-25","Noise","Brightness","Color",33,"Brightness","Shape","Brightness-Shape",1
"Main","O1eFdw1NbP","Noise-Brightness-Color-25","Noise","Brightness","Color",34,"Color YB","Noise","Color YB-Noise",0
"Main","O1eFdw1NbP","Noise-Brightness-Color-25","Noise","Brightness","Color",35,"Noise","Pitch","Noise-Pitch",1
"Main","O1eFdw1NbP","Noise-Brightness-Color-25","Noise","Brightness","Color",36,"Noise","Amp","Amp-Noise",0
"Main","O1eFdw1NbP","Noise-Brightness-Color-25","Noise","Brightness","Color",37,"Noise","Speed","Noise-Speed",0
"Main","O1eFdw1NbP","Noise-Brightness-Color-25","Noise","Brightness","Color",38,"Speed","Brightness","Brightness-Speed",1
"Main","O1eFdw1NbP","Noise-Brightness-Color-25","Noise","Brightness","Color",39,"Noise","Speed","Noise-Speed",0
"Main","O1eFdw1NbP","Noise-Brightness-Color-25","Noise","Brightness","Color",40,"Color RG","Amp","Amp-Color RG",0
"Main","O1eFdw1NbP","Noise-Brightness-Color-25","Noise","Brightness","Color",41,"Shape","Color RY","Color RY-Shape",0
"Main","O1eFdw1NbP","Noise-Brightness-Color-25","Noise","Brightness","Color",42,"Color YB","Pitch","Color YB-Pitch",0
"Main","O1eFdw1NbP","Noise-Brightness-Color-25","Noise","Brightness","Color",43,"Noise","Brightness","Brightness-Noise",0
"Main","O1eFdw1NbP","Noise-Brightness-Color-25","Noise","Brightness","Color",44,"Brightness","Size","Brightness-Size",1
"Main","O1eFdw1NbP","Noise-Brightness-Color-25","Noise","Brightness","Color",45,"Affect EB","Noise","Affect EB-Noise",0
"Main","O1eFdw1NbP","Noise-Brightness-Color-25","Noise","Brightness","Color",46,"Size","Noise","Noise-Size",0
"Main","O1eFdw1NbP","Noise-Brightness-Color-25","Noise","Brightness","Color",47,"Brightness","Affect EB","Affect EB-Brightness",1
"Main","O1eFdw1NbP","Noise-Brightness-Color-25","Noise","Brightness","Color",48,"Noise","Size","Noise-Size",0
"Main","O1eFdw1NbP","Noise-Brightness-Color-25","Noise","Brightness","Color",49,"Color YB","Brightness","Brightness-Color YB",0
"Main","O1eFdw1NbP","Noise-Brightness-Color-25","Noise","Brightness","Color",50,"Brightness","Noise","Brightness-Noise",0
"Main","O1eFdw1NbP","Noise-Brightness-Color-25","Noise","Brightness","Color",51,"Noise","Affect EB","Affect EB-Noise",0
"Main","O1eFdw1NbP","Noise-Brightness-Color-25","Noise","Brightness","Color",52,"Color YB","Noise","Color YB-Noise",0
"Main","O1eFdw1NbP","Noise-Brightness-Color-25","Noise","Brightness","Color",53,"Brightness","Shape","Brightness-Shape",1
"Main","O1eFdw1NbP","Noise-Brightness-Color-25","Noise","Brightness","Color",54,"Brightness","Color RB","Brightness-Color RB",0
"Main","O1eFdw1NbP","Noise-Brightness-Color-25","Noise","Brightness","Color",55,"Brightness","Pitch","Brightness-Pitch",0
"Main","O1eFdw1NbP","Noise-Brightness-Color-25","Noise","Brightness","Color",56,"Amp","Noise","Amp-Noise",0
"Main","O1eFdw1NbP","Noise-Brightness-Color-25","Noise","Brightness","Color",57,"Size","Brightness","Brightness-Size",1
"Main","O1eFdw1NbP","Noise-Brightness-Color-25","Noise","Brightness","Color",58,"Brightness","Color YB","Brightness-Color YB",1
"Main","O1eFdw1NbP","Noise-Brightness-Color-25","Noise","Brightness","Color",59,"Brightness","Affect EB","Affect EB-Brightness",1
"Main","O1eFdw1NbP","Noise-Brightness-Color-25","Noise","Brightness","Color",60,"Brightness","Noise","Brightness-Noise",0
"Main","O1eFdw1NbP","Noise-Brightness-Color-25","Noise","Brightness","Color",61,"Amp","Noise","Amp-Noise",0
"Main","O1eFdw1NbP","Noise-Brightness-Color-25","Noise","Brightness","Color",62,"Noise","Amp","Amp-Noise",0
"Main","O1eFdw1NbP","Noise-Brightness-Color-25","Noise","Brightness","Color",63,"Affect EB","Color RY","Affect EB-Color RY",0
"Main","O1eFdw1NbP","Noise-Brightness-Color-25","Noise","Brightness","Color",64,"Brightness","Amp","Amp-Brightness",1
"Main","O1eFdw1NbP","Noise-Brightness-Color-25","Noise","Brightness","Color",65,"Color YB","Amp","Amp-Color YB",1
"Main","O1eFdw1NbP","Noise-Brightness-Color-25","Noise","Brightness","Color",66,"Noise","Pitch","Noise-Pitch",0
"Main","O1eFdw1NbP","Noise-Brightness-Color-25","Noise","Brightness","Color",67,"Affect EB","Brightness","Affect EB-Brightness",1
"Main","O1eFdw1NbP","Noise-Brightness-Color-25","Noise","Brightness","Color",68,"Pitch","Brightness","Brightness-Pitch",1
"Main","O1eFdw1NbP","Noise-Brightness-Color-25","Noise","Brightness","Color",69,"Noise","Color YB","Color YB-Noise",1
"Main","O1eFdw1NbP","Noise-Brightness-Color-25","Noise","Brightness","Color",70,"Noise","Affect EB","Affect EB-Noise",0
"Main","O1eFdw1NbP","Noise-Brightness-Color-25","Noise","Brightness","Color",71,"Color YB","Affect EB","Affect EB-Color YB",1
"Main","O1eFdw1NbP","Noise-Brightness-Color-25","Noise","Brightness","Color",72,"Brightness","Speed","Brightness-Speed",1
"Main","O1eFdw1NbP","Noise-Brightness-Color-25","Noise","Brightness","Color",73,"Shape","Brightness","Brightness-Shape",1
"Main","O1eFdw1NbP","Noise-Brightness-Color-25","Noise","Brightness","Color",74,"Noise","Shape","Noise-Shape",0
"Main","O1eFdw1NbP","Noise-Brightness-Color-25","Noise","Brightness","Color",75,"Size","Color RB","Color RB-Size",0
"Main","O1eFdw1NbP","Noise-Brightness-Color-25","Noise","Brightness","Color",76,"Affect EB","Noise","Affect EB-Noise",0
"Main","O1eFdw1NbP","Noise-Brightness-Color-25","Noise","Brightness","Color",77,"Pitch","Color RY","Color RY-Pitch",0
"Main","O1eFdw1NbP","Noise-Brightness-Color-25","Noise","Brightness","Color",78,"Shape","Noise","Noise-Shape",0
"Main","O1eFdw1NbP","Noise-Brightness-Color-25","Noise","Brightness","Color",79,"Color RG","Speed","Color RG-Speed",0
"Main","O1eFdw1NbP","Noise-Brightness-Color-25","Noise","Brightness","Color",80,"Color RG","Brightness","Brightness-Color RG",0
"Main","O1eFdw1NbP","Noise-Brightness-Color-25","Noise","Brightness","Color",81,"Color YB","Noise","Color YB-Noise",0
"Main","O1eFdw1NbP","Noise-Brightness-Color-25","Noise","Brightness","Color",82,"Color RG","Shape","Color RG-Shape",0
"Main","O1eFdw1NbP","Noise-Brightness-Color-25","Noise","Brightness","Color",83,"Size","Color RY","Color RY-Size",1
"Main","O1eFdw1NbP","Noise-Brightness-Color-25","Noise","Brightness","Color",84,"Color YB","Size","Color YB-Size",1
"Main","O1eFdw1NbP","Noise-Brightness-Color-25","Noise","Brightness","Color",85,"Noise","Size","Noise-Size",0
"Main","O1eFdw1NbP","Noise-Brightness-Color-25","Noise","Brightness","Color",86,"Pitch","Noise","Noise-Pitch",1
"Main","O1eFdw1NbP","Noise-Brightness-Color-25","Noise","Brightness","Color",87,"Shape","Color RB","Color RB-Shape",0
"Main","O1eFdw1NbP","Noise-Brightness-Color-25","Noise","Brightness","Color",88,"Speed","Color RY","Color RY-Speed",0
"Main","O1eFdw1NbP","Noise-Brightness-Color-25","Noise","Brightness","Color",89,"Affect EB","Brightness","Affect EB-Brightness",1
"Main","O1eFdw1NbP","Noise-Brightness-Color-25","Noise","Brightness","Color",90,"Noise","Color YB","Color YB-Noise",0
"Main","O1eFdw1NbP","Noise-Brightness-Color-25","Noise","Brightness","Color",91,"Noise","Shape","Noise-Shape",0
"Main","O1eFdw1NbP","Noise-Brightness-Color-25","Noise","Brightness","Color",92,"Brightness","Pitch","Brightness-Pitch",0
"Main","O1eFdw1NbP","Noise-Brightness-Color-25","Noise","Brightness","Color",93,"Noise","Color RY","Color RY-Noise",1
"Main","O1eFdw1NbP","Noise-Brightness-Color-25","Noise","Brightness","Color",94,"Affect EB","Color RB","Affect EB-Color RB",0
"Main","O1eFdw1NbP","Noise-Brightness-Color-25","Noise","Brightness","Color",95,"Size","Brightness","Brightness-Size",1
"Main","O1eFdw1NbP","Noise-Brightness-Color-25","Noise","Brightness","Color",96,"Size","Noise","Noise-Size",0
"Main","o3NR48V4Ui","Brightness-Amp-Affect-16","Brightness","Amp","Affect",1,"Affect SC","Pitch","Affect SC-Pitch",0
"Main","o3NR48V4Ui","Brightness-Amp-Affect-16","Brightness","Amp","Affect",2,"Affect PD","Amp","Affect PD-Amp",0
"Main","o3NR48V4Ui","Brightness-Amp-Affect-16","Brightness","Amp","Affect",3,"Pitch","Amp","Amp-Pitch",0
"Main","o3NR48V4Ui","Brightness-Amp-Affect-16","Brightness","Amp","Affect",4,"Color RB","Brightness","Brightness-Color RB",1
"Main","o3NR48V4Ui","Brightness-Amp-Affect-16","Brightness","Amp","Affect",5,"Shape","Brightness","Brightness-Shape",0
"Main","o3NR48V4Ui","Brightness-Amp-Affect-16","Brightness","Amp","Affect",6,"Speed","Affect HS","Affect HS-Speed",1
"Main","o3NR48V4Ui","Brightness-Amp-Affect-16","Brightness","Amp","Affect",7,"Pitch","Brightness","Brightness-Pitch",0
"Main","o3NR48V4Ui","Brightness-Amp-Affect-16","Brightness","Amp","Affect",8,"Brightness","Affect PD","Affect PD-Brightness",1
"Main","o3NR48V4Ui","Brightness-Amp-Affect-16","Brightness","Amp","Affect",9,"Shape","Affect HS","Affect HS-Shape",0
"Main","o3NR48V4Ui","Brightness-Amp-Affect-16","Brightness","Amp","Affect",10,"Affect PD","Brightness","Affect PD-Brightness",1
"Main","o3NR48V4Ui","Brightness-Amp-Affect-16","Brightness","Amp","Affect",11,"Affect SC","Amp","Affect SC-Amp",1
"Main","o3NR48V4Ui","Brightness-Amp-Affect-16","Brightness","Amp","Affect",12,"Amp","Brightness","Amp-Brightness",0
"Main","o3NR48V4Ui","Brightness-Amp-Affect-16","Brightness","Amp","Affect",13,"Brightness","Speed","Brightness-Speed",1
"Main","o3NR48V4Ui","Brightness-Amp-Affect-16","Brightness","Amp","Affect",14,"Pitch","Affect HS","Affect HS-Pitch",1
"Main","o3NR48V4Ui","Brightness-Amp-Affect-16","Brightness","Amp","Affect",15,"Speed","Brightness","Brightness-Speed",1
"Main","o3NR48V4Ui","Brightness-Amp-Affect-16","Brightness","Amp","Affect",16,"Amp","Shape","Amp-Shape",0
"Main","o3NR48V4Ui","Brightness-Amp-Affect-16","Brightness","Amp","Affect",17,"Noise","Brightness","Brightness-Noise",0
"Main","o3NR48V4Ui","Brightness-Amp-Affect-16","Brightness","Amp","Affect",18,"Size","Amp","Amp-Size",1
"Main","o3NR48V4Ui","Brightness-Amp-Affect-16","Brightness","Amp","Affect",19,"Amp","Affect EB","Affect EB-Amp",0
"Main","o3NR48V4Ui","Brightness-Amp-Affect-16","Brightness","Amp","Affect",20,"Amp","Affect PD","Affect PD-Amp",1
"Main","o3NR48V4Ui","Brightness-Amp-Affect-16","Brightness","Amp","Affect",21,"Amp","Shape","Amp-Shape",0
"Main","o3NR48V4Ui","Brightness-Amp-Affect-16","Brightness","Amp","Affect",22,"Brightness","Noise","Brightness-Noise",0
